id,text,category,author,model,nation,gender,race,mean_sen_len,sentiment,TTR,lex_density,NN,VB,JJ
92076,"In the dusk of a Carolina evening, where the soft whispers of the summer breeze floated idly through the wispy branches of weeping willows and the full moon, puncturing the veil of the twilight, lovingly cast its glow on the moistened soil, there sat old Jeremiah on the porch of his timeworn cabin. He was a creature of quiet dignity, his aged features etched with the hard grooves of time, his dark form a living monument to a history both harsh and bitter. His once imposing frame was now a bent echo of its former self, yet the fire in his eyes was unquenchable, new stories to tell, old times to remember. His deeply resonant voice, buzzing in the sweet southern air, painted tales taut with wisdom, sorrow, resilience, and hope; a canvas of a hundred years in the making. Amidst the slow passing of the day, Jeremiah, a custodian of collective memories, spoke to the heart of a shared humanity, his narrative woven at once tightly into the intricate tapestry of the past and the delicate embroidery of the future.",synthetic,chesnutt,gpt4,British/Irish,male,white,36.2,0.9987438321113586,0.6519337016574586,0.580110497237569,0.2486187845303867,0.0220994475138121,0.1215469613259668
92106,"In the languid summer air of the Carolina low country, nestled amidst fickle paths and whispered rumors of forgotten lore, resided the township of Barrowville. Ripe with richly shaded oaks and vibrant azaleas, the gentle harmony of chirping pecan-birds was only displaced by the haunting whispers of ancients stirring in the sullen silence of the sycamores. The township, loyal to its fore-gathered trials, troubles, and triumphs, was a tapestry of remake and repair, a testament to ancestral spirits that echoed in its cobbled streets and weather-beaten edifices. Ebon-hued folks, their faces weathered by the relentless dance of toil and time, claimed every twisted avenue and meandering path as their own. Charm and dignity paraded their spectral garb as they danced upon the historic stages of porches, churches, and taverns alike. Yet, within the quiet echo of each laughter, held tightly to their weathered bosoms, was the lingering hint of a bygone era, of a pain barely spoken, yet deeply felt - a history bound to them by chains of iron and links of sorrow.",synthetic,chesnutt,gpt4,British/Irish,male,white,28.83333333333333,0.9936096668243408,0.6804733727810651,0.5976331360946746,0.2307692307692307,0.0,0.0946745562130177
92099,"In the preeminent shadow of the great archaic oak rooted solidly in the soft Carolina loam, held firm by unseen veins drinking in the nourishment of its mother earth, a humble cabin found its quiet existence. The cabin, discolored as though aged through countless generations, bore the silent testimony to the labors of those underappreciated artisans, the slaves, whose calloused hands had hewn its beams and shaped its wearying countenance. The scarred and etched memory of the wood painted a silent portrait of many a sinewy back, bent under the weight of a task imposed by need, not want. Herein lived muted echoes of forgotten stories, tales of toil and triumph, grief and endurance, whispered softly to those who would listen. The old oak and the timeworn cabin, spoke softly of a chronicle etched by the passage of time and the quiet resilience of the African spirit.",synthetic,chesnutt,gpt4,British/Irish,male,white,29.4,0.9913402199745178,0.6598639455782312,0.5850340136054422,0.2176870748299319,0.0136054421768707,0.1428571428571428
92054,"From the window of his second-floor lodging in the heart of the dusty town, Mr. Emory watched the hustle and bustle in the diminishing twilight, his mind wrestling with upheavals akin to the ferment outside. His years of dedicated service to the community seemed to slowly dissolve, as though stolen by the very darkness creeping into the room, weaving among the antique furniture stood as stalwarts of a time long past. The once grand town, alive with possibilities and the buzz of industry, had in his time become but a spectacle of faded glory; home to the remnants of the prosperous cotton mills. Not unlike the somber ruins of his own life, in the face of this transformation, he felt a kind of kinship with the town. Reflecting on the ripples of change shadowing the unfolding paper of history, he surrendered to an echoing silence - the rustling leaves outside his window murmuring tales of the old south, a lullaby to his heavy heart.",synthetic,chesnutt,gpt4,British/Irish,male,white,32.6,-0.8215480446815491,0.6273291925465838,0.5217391304347826,0.2484472049689441,0.0124223602484472,0.0807453416149068
92142,"The day wore on, the afternoon sun resting low till its beaming face touched the edge of the rosy horizon. As the clock struck four, Jebediah, a seasoned laborer, stood tall against the fading light, his hands gripping a worn-out shovel, the sheen long lost to time and ire. His mahogany skin was etched with the vestiges of long hours under the arduous sun, sweat trickling down his visage like rivers shaping their course over a ragged cliffside. Wisps of elderly white hair strayed from under his hat, and crystal beads of perspiration clung to those silver threads as if magnetized to the wisdom borne from years. Arrayed around him were rows and rows of cotton fields, an exploitative contrast of pristine whiteness against the rich soil that carried the burden of its growth. The field was, to Jebediah, a reminder of servitude, of laborious days and relentless nights; yet also paradoxically, a testament to resilience and fortitude, to the strength of spirit that refused to wither even under the imperious sun. Jebediah's gaze was an unyielding storm, old yet fierce, resigned yet resistant, a poignant embodiment of his life's narrative told through silent eloquence.
",synthetic,chesnutt,gpt4,British/Irish,male,white,28.142857142857142,0.9477927684783936,0.6855670103092784,0.6082474226804123,0.2474226804123711,0.0257731958762886,0.1185567010309278
92380,"As dusk sunk low into the bosom of the sleeping countryside, Amos, a man of strong constitution and plentiful sorrows, sat idly on the stoop of his modest dwelling. His heart harbored tales unspeakable, dreams unbreathed; a quiet refuge of hope nestled in a fortress of resilience. His ragged brown hands, deformed by the ceaseless curse of labor, clutched on to his threadbare hat, a symbol of his humble circumstance. His eyes, locked onto the far-off hills, danced between the translucent specter of his tormented past and the nebulous promise of a future rebirth. Each whispering zephyr dancing in the twilight spoke to him an eerie verse of freedom and bondage, singing a sorrowful hymn, an anthem of the African in this alien land; a testament to a soul straddling worlds apart. The tragic blessing of his story wove an invisible thread through the weft of his reality, an unremarkable protagonist in the silent epic of survival.",synthetic,chesnutt,gpt4,British/Irish,male,white,26.166666666666668,0.9925198554992676,0.6794871794871795,0.5512820512820513,0.2564102564102564,0.0,0.1346153846153846
92110,"The sun had begun to beat down on the dusty lanes of Patesville, surrendering its rays on the faint wind that fluttered through the leaves of the poplar trees. In the heart of the Smallwood plantation, the vestigial scars of slavery lingered conspicuously, speaking in silent whispers to the descendants of those who had been both the oppressors and the oppressed. Eli, an old man whose age had been etched into his skin and eyes, lumbered about the boundaries of this sacred soil. The embodiment of tales untold, he was the living testament to the fractured history shared by the people of Patesville. His eyes held the mournful knowledge of the generations that had come before him â€“ their struggles, triumphs, and the insurmountable grief of what had been lost to time. The sinewy creaks of the plantation house echoed in the stillness, a reminder of a past that, like Eli, refused to fade into obliviance.",synthetic,chesnutt,gpt4,British/Irish,male,white,26.166666666666668,0.9957886934280396,0.6387096774193548,0.5225806451612903,0.1741935483870967,0.0129032258064516,0.0774193548387096
92239,"The moon hung heavy in the cloud-streaked sky of a forlorn night, casting its languid glow over the threadbare, wooden walls of a tumbledown cabin. Situated upon a tract of land, once fertile and abundant, now swallowed whole by the hungry mouth of decay, the house stood proudly in the face of destiny's persistent fists. Life there was but a dusty, long-forgotten canvas of the boundless potential it had once possessed. Yet within the heart of this solemn antiquity, silent but for the echo of reminiscence, lingered an irrefutable testament to perspicacity and persistence of human spirit, echoing tales told in hushed, quavering voices of a world forgotten yet palpably alive within its timeworn confines. It was a resilient rebuke to the unsteadiness of time, an embodiment of audacity in the face of lifeâ€™s ceaseless transience, that even in decline, could stir the soul with melancholy and admiration.",synthetic,chesnutt,gpt4,British/Irish,male,white,29.8,0.9882473349571228,0.696551724137931,0.5862068965517241,0.2896551724137931,0.0068965517241379,0.1172413793103448
91858,"As the restless day gave way to the gentle repose of evening, the warm glow of the sunset cast a peculiar enchantment over the quaint Southern town. The broad, oak-lined streets whispered stories of a time gone by; histories of brave souls and fractured dreams, of victories and defeats everlasting intertwined in their roots. There stood old Jacob, proud and resolute against the unkind thrust of time, on his sagacious porch that had witnessed the quiet transition of many such days to twilight. His gaze wandered obligingly over the cotton fields, lost, perhaps, in the past days of bondage and subsequent deliverance, an echo of survival painted with gentle strokes of somber and bitter recollections. His eyes, gleaming with weathered wisdom, reflecting both the ravages and redemption of yesteryears, were a testament of resistance and resilience in the face of an ever-encroaching oblivion.",synthetic,chesnutt,gpt4,British/Irish,male,white,28.6,0.998795747756958,0.7021276595744681,0.6028368794326241,0.2198581560283688,0.0070921985815602,0.1276595744680851
92079,"In that Southern town of Jacksnville, where the yesterdays carelessly mingle with the todays, there dwelled an unusual man by the name of Jeremiah Johnson. He was a man of African mischief and European finesse, a blend of characteristic grace peculiar to his race but swathed in the sophistication of territories far beyond his birth domain. His skin did carry the emblem of mother Africa, a rich shade of mahogany that offset the piercing gaze of his wise green eyes - a fascinating anomaly, an echo of his mixed lineage. Captured in his visage was the eternal struggle of the ages, an intertwining dance of fate and heritage, played out in his every word and action. His days were thus spent, lost in the array of his thoughts, existing beneath the weight of his multi-hued identity, always perceived through the stained glass of racial ambiguities; trapped, as it were, in a strange gray world of his own.
",synthetic,chesnutt,gpt4,British/Irish,male,white,31.2,0.9909610152244568,0.6709677419354839,0.5548387096774193,0.2451612903225806,0.0129032258064516,0.0967741935483871
92254,"In the hushed stillness of dusk, the old, wizened oaks cast long shadows over the town square. Herein they stood, their gnarled branches testifying to battles fought and won against countless storms, as motionless sentinels to a bygone era. They bore witness to history, intertwined with it, their growth rings marking the years, secrets buried within the bark. From under their ancient umbra danced the souls of antebellum ghosts, echoing soft whispers and faded laughter that enshrouded the square in an ethereal lull. Each soft rustle of leaves seemed to murmur the tales of eras past - tales of human strength and frailty, of love nurtured in the lush Carolina soil, yet intertwined with the dark history of Southern life. Though subtly hidden beneath the day's vibrant visage, the echo of chains clanging and a people's dignity stripped bare was forever etched into the earth, a bitter eminence of the place where freedom and bondage collided in stark dissonance.",synthetic,chesnutt,gpt4,British/Irish,male,white,26.666666666666668,0.9603047966957092,0.7341772151898734,0.6265822784810127,0.240506329113924,0.0126582278481012,0.1139240506329113
91906,"In the languishing depth of half-remembered lore and legend, there laid the pulsating heart of the town; amid the winding serpentine trails of the past, filled with ghosts of secrets scarcely whispered about. Herein gestated the awkward grace of Southern gentility, cradled in the wrinkles of old, dark faces and nurtured by the soulful melodies that dance upon the moonlit air. Each timber of the aging chapel, every creeper climbing the crumbling walls resounding like a copper breath, and the great oaks gazed down upon their shadowy children, wearing their mossy beards with an air of kingly dignity. Here in these leviathans of the earth's age, the generations were bound in the tender roots of memory, singed with the scorching reality of the struggles, and baptized with the dew of hope, in each epoch of time. The tender tendrils of truth, coiled tightly around a core of unyielding silence awaited the propitious dawn of enlightenment. A riddle of existence, left to be unraveled by those brave enough to thread the spangled tapestry of the past.",synthetic,chesnutt,gpt4,British/Irish,male,white,29.33333333333333,0.9940062761306764,0.6666666666666666,0.5632183908045977,0.2298850574712643,0.0172413793103448,0.0402298850574712
92055,"In the verdant lap of North Carolina, where the lively green tendrils of vine twine about the sturdy branches of the live oaks, there existed an old mansion, rustic and dignified, standing as a testament to the silent march of time. Bereft of bustle but rich with the echoes of yesteryears, the property held an impregnable charm enhanced by an enduring ambivalence towards the relentless press of modernity. Gazing upon this solemn dwelling, one couldnâ€™t help but feel ensnared by the spectral chains of historical permanence. All about, the unsullied magnificence of nature crafted an orchestra of soft whispers, murmuring ancient tales of love and loss, of honor and defeat, of freedom and subjection. In every bristling leaf, in every chirp of the cicada, in every timeworn groove of the mansion, lived the story of old conflicts, burdened hearts, and an unflagging hope that bore the sweetness of Southern resilience.",synthetic,chesnutt,gpt4,British/Irish,male,white,30.0,0.9977535009384156,0.6845637583892618,0.5637583892617449,0.261744966442953,0.0067114093959731,0.1342281879194631
92214,"In the latter shadows of the eventide, Miss Liza sat upon her rickety veranda, her gaze settling upon the swaying cotton fields that laced an unending horizon. Her eyes, hardened by the years, held no pain; instead, a melancholia seeped in, sweet with reminiscence, bitter with regret. Above, the firmament, sapphire and gleaming, embroidered a rich tapestry of stars, each a silent testament to the passage of time. Her slender fingers perched against her chin, her skin kissing the cool wood. A sigh escaped her being, as hushed as the whispers of the evening breeze. Her humble dwelling, sitting in solitude amongst the untouched wilderness, held an air of stoic silence, permeating an unpretentious life. A single flickering candle held watch indoors, casting a lone sentinel's shadow, and dancing with specters of time gone by. As the past and present stitched themselves together in her aging heart, she mused on a heritage disrespected, desolate, yet defiant; the immense weight of her African ancestry lay heavy upon her, yet buoyed her spirit with unyielding strength, for the silent rhythm of history sang in her veins, conjuring tales of strife and triumph.",synthetic,chesnutt,gpt4,British/Irish,male,white,23.875,0.9959989786148072,0.6842105263157895,0.5947368421052631,0.2526315789473684,0.0052631578947368,0.1052631578947368
91806,"Within the quiet whispers of the southern breeze, secrets of the past weaved themselves in the tapestry of time, as tender as the morning dew, but as piercing as the afternoon sun. Miss Clarissa, in her worn yet charmingly quaint homestead, watched flutters of dust dance in the glow of the day's departure, the subtle creases on her weathered hands a testament to a lifetime spent by drawing wisdom from the depths of often turbulent waters. Encased within her raven eyes, dark as the fertile lowland soil, there twinkled a spirit as tenacious as the sturdy pine, and as serene as the placid creek. Each day she whispered tales into her old spinning wheel, weaving epochs within the strands of cotton; the spoken narratives of the enslaved and the emancipated alike, of loveâ€™s triumphs and tragedies, and the intimate tales of moonless nights and freedomâ€™s first morning dawn. Hers was a testament of ancestral will forged by hushed voices in the night, a symphony resonating through time and memory, echoing through the corridors of a collective past with silence more eloquent than words.",synthetic,chesnutt,gpt4,British/Irish,male,white,36.8,0.997901976108551,0.6464088397790055,0.574585635359116,0.2320441988950276,0.005524861878453,0.1160220994475138
92035,"The languid Southern sun drooped languorously into a sprawling mauve sky, casting long, somber shadows over the bustling fields, upon which myriad cotton plants painted an idyllic, albeit melancholy, white-streaked tableau. On this vast plantation, a knotted and gnarled tree known amongst the folks for its seeming timelessness stood defiant of the passing years, its boughs bearing the dread weight of a history marked by opprobrium and despair. Nearby, chained to the inexorable rhythm of the plantation's song, labored the stooped figures of the field hands. Their eyes, like disquieting mirrors, reflected a tableau not of pastoral serenity, but a cruel pantomime of freedom. For amidst the field's deceptive beauty, between the languid river and the hallowed meeting house, echoed the silent scream of the enslaved soul's disquiet, its harmony tragically awry yet fervently yearning for deliverance. Through it all moved Uncle Julius, a figure possessing a kind of archaic dignity, the oral historian of their people, the vicarious pillar of their broken hopes, and the wizened messenger of foregone days.",synthetic,chesnutt,gpt4,British/Irish,male,white,29.0,0.9915098547935486,0.7352941176470589,0.6176470588235294,0.2647058823529412,0.0,0.1294117647058823
92125,"As twilight sloped into the swaddle of evening, Jeremiah Ambrose, a colored man of advanced age yet upright bearing, took his customary stroll along the weathered paths of Groveland, a sleepy Southern town still haunch with the ghost of antebellum history. His gnarled hands rested on the knob of his hickory cane, the same hands that had served masters, built schools, and penned letters that echoed in the chambers of legislators. Wisps of silver hair fringed his head, shimmering under the soft glow of lanterns that punctuated his path. His eyes held a profound depth, accusatory reminders of the past, yet they also hinted at the promise of an emerging era. Stories of unspoken valor and unabashed truth were etched deep into the lines of his weather-beaten face. As Jeremiah ventured through the mists of twilight, each footfall seemed to murmur tales of an etched past and dreams of a hopeful tomorrow, with Groveland's whitewashed houses standing sentinel, silent audience to an evolving spirit of unvanquished resilience.",synthetic,chesnutt,gpt4,British/Irish,male,white,28.0,0.9857456684112548,0.6927710843373494,0.6144578313253012,0.216867469879518,0.0060240963855421,0.1204819277108433
92351,"Miss Lavinia sat as serene as always, ensconced in her well-worn rocking chair nestled in the corner of the room. Her sharp, observant eyes, unblurred by Time's audacious hand, shimmered under the languid flicker of the candlelight, bathing the old cabin in alternating shadows and illumination. A nightingale trilled a sweet tune from somewhere outside, its song underscoring the persistent croak of the bullfrogs and the swaying whispers of the tall sycamore leaves. The scent of nearby magnolias wafted through the cracked window, mixing with the comforting aroma of worn leather and parchment. The tale of the Southern past etched itself deeply within those walls, whispering lullabies of yesteryears, legends and lore, ghost stories of heroes and villains alike; a past, present, and perhaps, future - all witnessing and witnessed by Miss Lavinia, the eternal testament of a people and a time.
",synthetic,chesnutt,gpt4,British/Irish,male,white,28.4,0.9959192276000975,0.6928571428571428,0.5928571428571429,0.2071428571428571,0.0071428571428571,0.1071428571428571
91899,"In the dimly lit parlor, festooned with lacy drapes dyed in the hues of a forgotten sunset, sat old Miss Matilda, her ancient, rheumy eyes unable to penetrate the veil of the descending twilight. The worn plush of her favored rocking chair creaked with every gentle sway, providing a melancholy rhythm to the deepening stillness of the room. Each tick of the old grandfather clock â€” a faithful sentinel of time in her family since generations ever known â€” was not just a reminder of her isolation, but a haunting echo of the vanishing hours. Her hands, gnarled by age, yet softened by the ghost of a Southern belle's elegance, still busied themselves with the knitting needles, striving to piece together not just the fabric of an unfinished quilt, but perhaps, the unraveling threads of an old life into the tapestry of a hopeful future.",synthetic,chesnutt,gpt4,British/Irish,male,white,37.0,0.9829668402671814,0.6713286713286714,0.5944055944055944,0.2307692307692307,0.0139860139860139,0.1258741258741259
92059,"Underneath the well-worn cloak of the Carolina moon, Parson Reeves, a tall figure clad in the somber garb of humility, traced the sinewy path through the labyrinthine woods. The forest, with its chorus of crickets and occasional hoot of an owl, was his solitary companion on many such nights. Yet this particular eve felt as if steeped in an orchestra of mysticism, ushering forth both a promise and a foreboding. His eyes, mirrors reflecting the wisdom and wearth of time since gone, regarded the moon as it hung sovereignly above him - the silver sentinel, ever watchful in its lonesome vigil. His path was lit by moonlight that filtered through the dense canopy, casting long, ghostly shadows that danced and twisted, as if conscious of the somber hymns borne within the crimson heart of the man who walked their turf. His heart, though humbled, utterly rural in all its guises, was ridden with the complexities of a world not as it should be, but as it was. It was a world burdened with history, steeped in melancholy-steeped truth, a truth that one such Parson Reeves sought eagerly yet apprehensively to unearth and unravel.",synthetic,chesnutt,gpt4,British/Irish,male,white,27.428571428571427,0.9884607195854188,0.6421052631578947,0.5526315789473685,0.2210526315789473,0.0052631578947368,0.0842105263157894
91903,"In the languid haze of a Southern afternoon, the old Carolina mansion laid draped in a quiet splendor, an echo of an era long bygone. Its timeworn porches, kissed by the slow march of time, whispered forgotten tales to the rustling, ancient trees that stood sentinel. The moss, clad in a veil of grey-green, gripped the gnarled oaks and wept to the gentle caress of the passing breeze. Life echoed softly in the hosting song of crickets and the spirited chirping of birds, painting a picture of calm tranquility that belied the tempest of history the old house had bore witness to -- a heritage of joy and sorrow, love and loss, freedom and bondage, played out across the sprawling panorama of the cotton fields. The lyrical softness of the Southern drawl was punctuated by the peculiar rhythm of life known only to this land, a melody running deep within the veins of the Carolina soil, coursing with a lifeblood rich in meaning, colored by paradox and steeped in profound narrative.",synthetic,chesnutt,gpt4,British/Irish,male,white,34.2,0.9985657930374146,0.6568047337278107,0.591715976331361,0.2662721893491124,0.0118343195266272,0.0946745562130177
92129,"In the hushed and secretive corners of Sleepy Creek, on that cloistered tract of North Carolina's fertile loam, resided a figure whose countenance yet bore the solemn testimony of an epoch stained by servitude, Reginald ""Old Man"" Simmons. His dwelling, a modest shack constructed with his own sweat-tempered hands, stood steadfast in its humble solitude, as if it harbored the echo of a past era. His skin, etched in the deep currents of time and hardship, held a reproach for the unrepentant sun that dared mark it with its scorching attention. Eyes, bent under the heavy weight of decades, mirrored a truth older than the moss-laden cypress trees that tented the humble lane; a truth, whispered in the breeze and whispered back by the lapping brackish tides of Sleepy Creek. Every crevice on his face spoke of an unspoken lore, resonating silently with the hushed and hidden chronicle of a people no man dared forget.",synthetic,chesnutt,gpt4,British/Irish,male,white,31.2,0.9920823574066162,0.673202614379085,0.5816993464052288,0.2483660130718954,0.0,0.1111111111111111
92235,"In the simmering twilight, beneath the languishing Spanish moss, the old man sat, his mien a testament to winters past and springs aspired to. The cypress shroud of the bayou sighed a melanchic serenade, knitting tales of bygone era in their somber tones. His once vibrant, coal-ebony eyes, now denuded of their youthful vigor, mirrored a soul seasoned by hardship, softened by wisdom, and solidified through strife. He had observed as the world around him morphed and matured, its harsh realities often delivered through unpredictable transformations, yet, like the steadfast Magnolia, he remained rooted, his spirit anchored, his face whispering dialogues of resilience and fortitude; the narratives of his enslaved ancestors embroidered on his unyielding brow, and in the gentle creases of his sorrow-smiled eyes, echoed the oft-unheard psalms of emancipation.",synthetic,chesnutt,gpt4,British/Irish,male,white,32.75,0.9916200637817384,0.7265625,0.5859375,0.203125,0.0078125,0.09375
91813,"In the dusky glow of an approaching twilight, walked Nathaniel, an old man, burdened not by the yoke of years, but by the bitter-cold memories of a mournful past, as the penance for being a freeman in a world bound by iron chains. His path sliced through the small southern town of Baytonâ€”a hallowed hamlet where tales of joy and sorrow were interwoven as fine muslin around the loom of time. The age-worn creases on his face, a canvas of silent resilience, were no less a testament to the hard plight of his people than were the pen scratches of the literate men who strived to chronicle their suffering from distant comfort. Nathanielâ€™s weary eyes bore witness to truths left unspoken, truths of souls buried deep within whispering cotton fields, of nobility masked by tattered rags, and of humanity's echo undulating within the mournful blues drawn from calloused hands on weathered banjo strings. Laughter kissed his lips rarely, but as he walked, a glimmer of hope constantly fluttered in his breast, a hope stubborn as the kudzu twining round ancient oak, a forbearance endemic to every soul cradled by the Emerald Enchantressâ€”his unforgotten motherland, Africa.",synthetic,chesnutt,gpt4,British/Irish,male,white,40.0,0.9213268160820008,0.6822916666666666,0.5833333333333334,0.2239583333333333,0.0104166666666666,0.1041666666666666
91866,"In the somber quietude of the dusky twilight, under the half-lit shade of the moss-draped live oaks, an uneasy spirit took its solitary ambulation. The dreary lamentations of the perpetual cricket song, compounded by the faint whispers of the southern wind through leaves, chilled the marrow of the spirit and stirred the hairs on his phantom nape. This was no ordinary soul, but the sorry specter of an old man, burdened by the weight of an unresolved past, intertwined with the Southern land as tightly as the roots of the oldest cypress in the swamp. This eternal continuance, devoted to the remembrance of bygone days and the settling of old scores, marked the lamentable yet oddly poetic existence of this spectral denizen of the Old South, himself a shadowy monument to the region's enduring and complex legacy.",synthetic,chesnutt,gpt4,British/Irish,male,white,34.5,0.9562734365463256,0.6592592592592592,0.5555555555555556,0.237037037037037,0.0,0.1555555555555555
92283,"There is within the human spirit an inextinguishable longing for freedom, a cry for liberation that quivers in the chords of the least among us, causing us of a greater heart to tremble in solidarity. Yet, in our society, the winds of prejudice blow in broad, random gusts, dulling the lustrous spirit of many a man, engendering despair amidst the sullied echoes of Jim Crow's vulgar song. 'Tis a world of contrast and shadows, where an insidious hierarchy is etched with the indelible ink of ignorance and superiority. Verily, this promise of liberty magnifies the bitter pill of oppression, making thus the stark inconsistency even more stark. In truth, that inconsistency throbs like the muted thump of a hidden wound, ever present, lurking in the lifeblood of the nation and, alas, diminishing the dim spark of hope glowing in the eyes of the oppressed.",synthetic,chesnutt,gpt4,British/Irish,male,white,29.2,-0.9430204629898072,0.6736111111111112,0.5763888888888888,0.2986111111111111,0.0069444444444444,0.0902777777777777
92334,"In that region where the mingling rivers of history and folklore flow into the vast ocean of forgotten memories, there exists a place seeped in sweet melancholy shadowed by a dense hanging moss. The sun, a generous patron of vibrant hues, paints the horizon with a Louisiana dusk, but the tales that dance beneath its crimson glow are spun from threads of deeper shades. Somewhere out yonder, a gentle rustling whispers through the plantation fields, carrying with it the echoes of a thousand untold stories. They arenâ€™t mere specters of a bygone era; they endure, persisting in peopleâ€™s hearts and minds, tales of resistance smoldering beneath the genteel facades of decorum and protocolâ€”an undercurrent of steadfast strength, echoing through time, defiant against the oppressive silence.
",synthetic,chesnutt,gpt4,British/Irish,male,white,31.75,0.9918674230575562,0.7398373983739838,0.5691056910569106,0.2195121951219512,0.0,0.08130081300813
92069,"In the slow cadence of the southern dusk, where the magnolia's scent hung heavy in the languid air and the sun, glowing its last fervent orange, kissed the tops of the weeping willows goodnight, rested the old Livingston plantation. The images of yore, entwined with the tangled overgrowth and the sagging porches of once grand mansions, kept alive stories of generations long gone in the whispery rustle of the live oak leaves. Resilient as the banner of a defeated but defiant army, the mastered and the masterless existing in a silence so profound it rang louder than the jubilation and desolation of the years passed. The moss-draped landscape resounded with echoes of sweet folksong and sorrowful wails, riddles of time imprinted in the red Georgia clay as indelibly as they were in the hearts of those who tread upon it.",synthetic,chesnutt,gpt4,British/Irish,male,white,35.25,0.993832528591156,0.6834532374100719,0.5683453237410072,0.2086330935251798,0.0,0.1079136690647482
91905,"In the golden aura of a sultry summer's eve, the setting sun cast shimmering scarlet shadows on the ramshackle cabins that lined the curve of Genesis Street. The vignettes reflected the humble lives within, each dwelling inhabited by souls who bore the weight of ancestry, hands calloused from ceaseless toil, yet spirits as unbroken as the dawn of a new day. The songs of creation echoed from their lips, soaring into a twilight sky sketched in hues of melancholy, woven with ribbons of hope. Inside these inconspicuous abodes simmered the heady stew of stories to be told â€“ tales spun from the ethereal threads of cultural remembrance, tragic and triumphant, raw and real, steeped in the ageless heart of Southern life as consciously chosen, even though graced by freedom's late arrival.
",synthetic,chesnutt,gpt4,British/Irish,male,white,33.5,0.9976105093955994,0.7692307692307693,0.6230769230769231,0.2153846153846154,0.0076923076923076,0.1153846153846153
92115,"In the cloistered solace of the old Redmond place, life proceeded with a rhythm as timeless as the oaks that cloaked its ground in custom-hued shadows. Its solitary countenance, a testament to days when cotton was king and whiskey flowed as freely as water, perched on a gentle hillock overlooking vast acres of once-tilled fields. Its occupants, the venerable old Miss Sarah and her charge, young William, bore the indelible imprint of this place - in their manners spoken and unspoken, in the shades of intention hiding behind their mossy gazes. Sarah, the ebony relic of an era whose lore was etched deep into her wrinkled visage, harbored a wealth of stories buried within layers of years. William, as fair as Sarah was dark, nursed an inquisitive heart beneath a veneer of consuming quiet, absorbed insatiably the countless tales of her olden youth told in dulcet tones. Together, they weaved an existence intertwined like the snake and the vine, indivisible in the face of changing tides, reflecting both the nostalgia of the past and the yearnings of an uncertain future. Their footprints on this ancient soil whispered occurred narratives, unveiled secrets, and unleashed legions of ghosts lost in the annals of time.",synthetic,chesnutt,gpt4,British/Irish,male,white,28.714285714285715,0.9956725835800172,0.6733668341708543,0.6030150753768844,0.2110552763819095,0.0,0.1055276381909547
92056,"In the heart of a small Southern town, beneath the shadow of the venerable Cathedral Oaks, you would find the humble abode of Miss Elinora, tall and dignified in her solitude. Its timeworn planks spoke tales of a past filled with contradictions that danced between jubilation and profound sadness - a testament to a life lived unabashedly. The air was heavy in her tiny parlor, thick with the aroma of honeyed sweet tea and old printed books, tinted still by the long-gone tendrils of her grandfather's fragrant pipe smoke. Though she was of identifiable Southern nobility, her features bore a subtle tale of mixed lineage, her skin bearing the light brown blush of her African inheritance. Her brown eyes carried an intense and inquisitive spark, a tempered defiance that softly whispered the resilience of her ancestors; the echoes of slavery, war, and emancipation fading but never extinguished in their depths.",synthetic,chesnutt,gpt4,British/Irish,male,white,30.0,0.9969431161880492,0.7094594594594594,0.581081081081081,0.2094594594594594,0.0067567567567567,0.1689189189189189
92045,"In the small town of Patesville, sited on the southern banks of the Cape Fear River, life unfolded with the languid grace of molasses. Old houses, those vestiges of antebellum majesty, ensconced in manicured gardens, whispering tales of genteel wealth and comfort, spread out across the town environs, incongruous under the watchful eyes of gnarled live oak. Miss Henrietta, a maiden of advanced age and acclaimed lineage, resided in one such house, an abode bedecked with ancestral portraits and antique mahogany furniture. Her worldly manner and social prestige belied the susurrus of a more complex history. She, the grand-daughter of once-resolute slaveholders, bore the unmistakable signs of mixed heritage. And within her nervously beating heart resided a story of love thwarted, secrets buried and a song, poignant and haunting, of a world straddling the fine line between a bygone age of oppression and a nascent era tinged with the hesitant hope of freedom.",synthetic,chesnutt,gpt4,British/Irish,male,white,25.5,0.9972369074821472,0.7086092715231788,0.609271523178808,0.2781456953642384,0.0,0.1456953642384106
91961,"Upon the worn and weathered porch of an old gray house on a dusty road in the balmy heart of Carolina, sat an ancient woman. Her frame was bent and worn with a multitude of years but her eyes were clear bulbs of wisdom that seemed to hold secrets of inexorable truths. She rocked back and forth in an rhythm as steady and unwavering as the passing seasons, her hands folded over a quilted blanket that had seen better days, its vivid colors faded and the threads worn thin with use. Lost in profound musings, with a gaze that slipped past the setting sun and landed somewhere in the cotton candy hues of the approaching dusk, she was a living testament to a history imprinted with the harsh realities of hardship and colored with the indomitable spirit of endurance.",synthetic,chesnutt,gpt4,British/Irish,male,white,34.75,0.978983461856842,0.6762589928057554,0.5611510791366906,0.1870503597122302,0.0071942446043165,0.1223021582733813
